date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20210305,NY,1666733,,,,totalTestEncountersViral,39194200,5034.0,89995.0,1030.0,,700.0,,,3/4/2021 14:00,2021-03-04T14:00:00Z,03/04 09:00,38891.0,89995.0,148923.0,2021-03-04T14:00:00Z,,,,,,,39194200,,,,,,,,,,,,36,8956,0,1666733,296935,1666733,,95,0,3b2002d4b127ba2cd97aa9696daec74f3c1c5315,0,0,0,0,0,
20210304,NY,1657777,,,,totalTestEncountersViral,38897265,5177.0,89995.0,1043.0,,712.0,,,3/3/2021 14:00,2021-03-03T14:00:00Z,03/03 09:00,38796.0,89995.0,148355.0,2021-03-03T14:00:00Z,,,,,,,38897265,,,,,,,,,,,,36,7593,0,1657777,270089,1657777,,61,0,fd521527694c269fc2d5acae5f6aedff4c317f28,0,0,0,0,0,
20210303,NY,1650184,,,,totalTestEncountersViral,38627176,5323.0,89995.0,1047.0,,735.0,,,3/2/2021 14:00,2021-03-02T14:00:00Z,03/02 09:00,38735.0,89995.0,147730.0,2021-03-02T14:00:00Z,,,,,,,38627176,,,,,,,,,,,,36,7704,0,1650184,218069,1650184,,75,0,9e1d88ac35d74dc7969fd77d287ae42d5721f5f8,0,0,0,0,0,
20210302,NY,1642480,,,,totalTestEncountersViral,38409107,5369.0,89995.0,1076.0,,747.0,,,3/1/2021 14:00,2021-03-01T14:00:00Z,03/01 09:00,38660.0,89995.0,147149.0,2021-03-01T14:00:00Z,,,,,,,38409107,,,,,,,,,,,,36,5800,0,1642480,128034,1642480,,83,0,5267dbc1d00d949273c1b47cbb05e07feb477428,0,0,0,0,0,
20210301,NY,1636680,,,,totalTestEncountersViral,38281073,5307.0,89995.0,1065.0,,741.0,,,2/28/2021 14:00,2021-02-28T14:00:00Z,02/28 09:00,38577.0,89995.0,146811.0,2021-02-28T14:00:00Z,,,,,,,38281073,,,,,,,,,,,,36,6235,0,1636680,174158,1636680,,80,0,c566aa0ccb115292e7ca7a1ed74fb02e3117cbbc,0,0,0,0,0,
20210228,NY,1630445,,,,totalTestEncountersViral,38106915,5259.0,89995.0,1083.0,,728.0,,,2/27/2021 14:00,2021-02-27T14:00:00Z,02/27 09:00,38497.0,89995.0,146374.0,2021-02-27T14:00:00Z,,,,,,,38106915,,,,,,,,,,,,36,7580,0,1630445,273720,1630445,,90,0,e0bb9617637a5e363610408d584559962a022f79,0,0,0,0,0,
20210227,NY,1622865,,,,totalTestEncountersViral,37833195,5445.0,89995.0,1121.0,,753.0,,,2/26/2021 14:00,2021-02-26T14:00:00Z,02/26 09:00,38407.0,89995.0,145672.0,2021-02-26T14:00:00Z,,,,,,,37833195,,,,,,,,,,,,36,8141,0,1622865,285307,1622865,,86,0,14df6fa7cf3807751805766c1e1736d40c7f74d6,0,0,0,0,0,
20210226,NY,1614724,,,,totalTestEncountersViral,37547888,5626.0,89995.0,1132.0,,771.0,,,2/25/2021 14:00,2021-02-25T14:00:00Z,02/25 09:00,38321.0,89995.0,144991.0,2021-02-25T14:00:00Z,,,,,,,37547888,,,,,,,,,,,,36,8204,0,1614724,291189,1614724,,94,0,68d2dc9d7b7caa03e9e7a45822cb70edcc90c622,0,0,0,0,0,
20210225,NY,1606520,,,,totalTestEncountersViral,37256699,5703.0,89995.0,1124.0,,774.0,,,2/24/2021 14:00,2021-02-24T14:00:00Z,02/24 09:00,38227.0,89995.0,144322.0,2021-02-24T14:00:00Z,,,,,,,37256699,,,,,,,,,,,,36,8746,0,1606520,278942,1606520,,92,0,5648885478ff4c849e903836a1c72c1a96723bc4,0,0,0,0,0,
20210224,NY,1597774,,,,totalTestEncountersViral,36977757,5876.0,89995.0,1154.0,,800.0,,,2/23/2021 14:00,2021-02-23T14:00:00Z,02/23 09:00,38135.0,89995.0,143659.0,2021-02-23T14:00:00Z,,,,,,,36977757,,,,,,,,,,,,36,6189,0,1597774,216813,1597774,,104,0,d2411759c2fc861fb1e5023e3b274f0f75cfaa93,0,0,0,0,0,
20210223,NY,1591585,,,,totalTestEncountersViral,36760944,5977.0,89995.0,1176.0,,799.0,,,2/22/2021 14:00,2021-02-22T14:00:00Z,02/22 09:00,38031.0,89995.0,143071.0,2021-02-22T14:00:00Z,,,,,,,36760944,,,,,,,,,,,,36,6654,0,1591585,157333,1591585,,90,0,28fd686e4139a0fa1ec1e6cd2ef385592fe45623,0,0,0,0,0,
20210222,NY,1584931,,,,totalTestEncountersViral,36603611,5804.0,89995.0,1148.0,,780.0,,,2/21/2021 14:00,2021-02-21T14:00:00Z,02/21 09:00,37941.0,89995.0,142724.0,2021-02-21T14:00:00Z,,,,,,,36603611,,,,,,,,,,,,36,6146,0,1584931,142019,1584931,,90,0,6d7437c3c5e8faed3ec34b3292b3647921387111,0,0,0,0,0,
20210221,NY,1578785,,,,totalTestEncountersViral,36461592,5764.0,89995.0,1162.0,,794.0,,,2/20/2021 14:00,2021-02-20T14:00:00Z,02/20 09:00,37851.0,89995.0,142307.0,2021-02-20T14:00:00Z,,,,,,,36461592,,,,,,,,,,,,36,6610,0,1578785,221157,1578785,,75,0,c3c4d98bd8cb8fa7bae56c640d6959e22f8db64a,0,0,0,0,0,
20210220,NY,1572175,,,,totalTestEncountersViral,36240435,5977.0,89995.0,1162.0,,801.0,,,2/19/2021 14:00,2021-02-19T14:00:00Z,02/19 09:00,37776.0,89995.0,141592.0,2021-02-19T14:00:00Z,,,,,,,36240435,,,,,,,,,,,,36,7692,0,1572175,251645,1572175,,101,0,9415eb4727f0c586822bd2932d1674f0393a4dd1,0,0,0,0,0,
20210219,NY,1564483,,,,totalTestEncountersViral,35988790,6155.0,89995.0,1199.0,,834.0,,,2/18/2021 14:00,2021-02-18T14:00:00Z,02/18 09:00,37675.0,89995.0,140968.0,2021-02-18T14:00:00Z,,,,,,,35988790,,,,,,,,,,,,36,8710,0,1564483,249248,1564483,,119,0,eda69b237a1ae2ff663861fda98de08963da4e90,0,0,0,0,0,
20210218,NY,1555773,,,,totalTestEncountersViral,35739542,6434.0,89995.0,1258.0,,863.0,,,2/17/2021 14:00,2021-02-17T14:00:00Z,02/17 09:00,37556.0,89995.0,140215.0,2021-02-17T14:00:00Z,,,,,,,35739542,,,,,,,,,,,,36,6794,0,1555773,215731,1555773,,116,0,5d20ef779a472a3fba85633b01da9a46df99ceb8,0,0,0,0,0,
20210217,NY,1548979,,,,totalTestEncountersViral,35523811,6574.0,89995.0,1273.0,,854.0,,,2/16/2021 14:00,2021-02-16T14:00:00Z,02/16 09:00,37440.0,89995.0,139544.0,2021-02-16T14:00:00Z,,,,,,,35523811,,,,,,,,,,,,36,6092,0,1548979,169963,1548979,,112,0,6e0954d5b2687340bbdf68d2bf2cfa04ab68a9da,0,0,0,0,0,
20210216,NY,1542887,,,,totalTestEncountersViral,35353848,6620.0,89995.0,1271.0,,878.0,,,2/15/2021 14:00,2021-02-15T14:00:00Z,02/15 09:00,37328.0,89995.0,138975.0,2021-02-15T14:00:00Z,,,,,,,35353848,,,,,,,,,,,,36,6753,0,1542887,136392,1542887,,107,0,e4d516d7218e6949dbfaa14693f902747cd66982,0,0,0,0,0,
20210215,NY,1536134,,,,totalTestEncountersViral,35217456,6623.0,89995.0,1270.0,,875.0,,,2/14/2021 14:00,2021-02-14T14:00:00Z,02/14 09:00,37221.0,89995.0,138542.0,2021-02-14T14:00:00Z,,,,,,,35217456,,,,,,,,,,,,36,6365,0,1536134,180504,1536134,,103,0,f16161c4effb329ab6d9f3fd2f5c5904561dedd3,0,0,0,0,0,
20210214,NY,1529769,,,,totalTestEncountersViral,35036952,6593.0,89995.0,1285.0,,881.0,,,2/13/2021 14:00,2021-02-13T14:00:00Z,02/13 09:00,37118.0,89995.0,138050.0,2021-02-13T14:00:00Z,,,,,,,35036952,,,,,,,,,,,,36,8316,0,1529769,234708,1529769,,109,0,eca47aeb794372e936a449f64a98f9e054826e16,0,0,0,0,0,
20210213,NY,1521453,,,,totalTestEncountersViral,34802244,6888.0,89995.0,1328.0,,908.0,,,2/12/2021 14:00,2021-02-12T14:00:00Z,02/12 09:00,37009.0,89995.0,137276.0,2021-02-12T14:00:00Z,,,,,,,34802244,,,,,,,,,,,,36,8763,0,1521453,253563,1521453,,127,0,f955905d96b35a69a020fd9671d6c4305be67e91,0,0,0,0,0,
20210212,NY,1512690,,,,totalTestEncountersViral,34548681,7068.0,89995.0,1358.0,,941.0,,,2/11/2021 14:00,2021-02-11T14:00:00Z,02/11 09:00,36882.0,89995.0,136491.0,2021-02-11T14:00:00Z,,,,,,,34548681,,,,,,,,,,,,36,8404,0,1512690,237134,1512690,,139,0,d58701821a27b2241e1d3474f8529688ed8cc395,0,0,0,0,0,
20210211,NY,1504286,,,,totalTestEncountersViral,34311547,7342.0,89995.0,1402.0,,941.0,,,2/10/2021 14:00,2021-02-10T14:00:00Z,02/10 09:00,36743.0,89995.0,135657.0,2021-02-10T14:00:00Z,,,,,,,34311547,,,,,,,,,,,,36,10099,0,1504286,285499,1504286,,124,0,3c53722fa730827ab6dad45da363db513ed357dc,0,0,0,0,0,
20210210,NY,1494187,,,,totalTestEncountersViral,34026048,7593.0,89995.0,1423.0,,955.0,,,2/9/2021 14:00,2021-02-09T14:00:00Z,02/09 09:00,36619.0,89995.0,134742.0,2021-02-09T14:00:00Z,,,,,,,34026048,,,,,,,,,,,,36,7101,0,1494187,176750,1494187,,138,0,3a9914131db0b164fdbaf397aa4c7d275504dea1,0,0,0,0,0,
20210209,NY,1487086,,,,totalTestEncountersViral,33849298,7875.0,89995.0,1412.0,,971.0,,,2/8/2021 14:00,2021-02-08T14:00:00Z,02/08 09:00,36481.0,89995.0,133869.0,2021-02-08T14:00:00Z,,,,,,,33849298,,,,,,,,,,,,36,7866,0,1487086,153648,1487086,,142,0,70aa08ca1780c08d99308a2e270cbc05660a06df,0,0,0,0,0,
20210208,NY,1479220,,,,totalTestEncountersViral,33695650,7716.0,89995.0,1454.0,,961.0,,,2/7/2021 14:00,2021-02-07T14:00:00Z,02/07 09:00,36339.0,89995.0,133470.0,2021-02-07T14:00:00Z,,,,,,,33695650,,,,,,,,,,,,36,8448,0,1479220,197183,1479220,,115,0,d14e4cf781afc26be90c6ff176608323d6178d0a,0,0,0,0,0,
20210207,NY,1470772,,,,totalTestEncountersViral,33498467,7649.0,89995.0,1459.0,,979.0,,,2/6/2021 14:00,2021-02-06T14:00:00Z,02/06 09:00,36224.0,89995.0,132905.0,2021-02-06T14:00:00Z,,,,,,,33498467,,,,,,,,,,,,36,10025,0,1470772,250892,1470772,,145,0,05e5cbf3b1b9372ba340342a330e361d502110dd,0,0,0,0,0,
20210206,NY,1460747,,,,totalTestEncountersViral,33247575,7804.0,89995.0,1481.0,,995.0,,,2/5/2021 14:00,2021-02-05T14:00:00Z,02/05 09:00,36079.0,89995.0,132012.0,2021-02-05T14:00:00Z,,,,,,,33247575,,,,,,,,,,,,36,11252,0,1460747,261285,1460747,,159,0,30e2f8f809607cdc04b084c9745af680852d91be,0,0,0,0,0,
20210205,NY,1449495,,,,totalTestEncountersViral,32986290,7937.0,89995.0,1516.0,,1000.0,,,2/4/2021 14:00,2021-02-04T14:00:00Z,02/04 09:00,35920.0,89995.0,131165.0,2021-02-04T14:00:00Z,,,,,,,32986290,,,,,,,,,,,,36,8777,0,1449495,203627,1449495,,153,0,50e2f4f95490730405c09f8ca684d96e63328adf,0,0,0,0,0,
20210204,NY,1440718,,,,totalTestEncountersViral,32782663,7967.0,89995.0,1506.0,,986.0,,,2/3/2021 14:00,2021-02-03T14:00:00Z,02/03 09:00,35767.0,89995.0,130302.0,2021-02-03T14:00:00Z,,,,,,,32782663,,,,,,,,,,,,36,7414,0,1440718,169186,1440718,,136,0,8c092c19bcdf5ccdbb19656e2c29b2d5ad8f7bfa,0,0,0,0,0,
20210203,NY,1433304,,,,totalTestEncountersViral,32613477,8082.0,89995.0,1522.0,,1003.0,,,2/2/2021 14:00,2021-02-02T14:00:00Z,02/02 09:00,35631.0,89995.0,129378.0,2021-02-02T14:00:00Z,,,,,,,32613477,,,,,,,,,,,,36,5925,0,1433304,126489,1433304,,165,0,761769c83c2f3170ea8fd30d6e55bb8efdd0c715,0,0,0,0,0,
20210202,NY,1427379,,,,totalTestEncountersViral,32486988,8067.0,89995.0,1503.0,,1004.0,,,2/1/2021 14:00,2021-02-01T14:00:00Z,02/01 09:00,35466.0,89995.0,128889.0,2021-02-01T14:00:00Z,,,,,,,32486988,,,,,,,,,,,,36,8215,0,1427379,150199,1427379,,147,0,ebaca4cb516c9ad158df1b5682ffca72922e3b45,0,0,0,0,0,
20210201,NY,1419164,,,,totalTestEncountersViral,32336789,8003.0,89995.0,1500.0,,987.0,,,1/31/2021 14:00,2021-01-31T14:00:00Z,01/31 09:00,35319.0,89995.0,128354.0,2021-01-31T14:00:00Z,,,,,,,32336789,,,,,,,,,,,,36,8508,0,1419164,175038,1419164,,141,0,dd75accb90a7e593087e42900957ed8bc23424ed,0,0,0,0,0,
20210131,NY,1410656,,,,totalTestEncountersViral,32161751,7976.0,89995.0,1534.0,,1008.0,,,1/30/2021 14:00,2021-01-30T14:00:00Z,01/30 09:00,35178.0,89995.0,127798.0,2021-01-30T14:00:00Z,,,,,,,32161751,,,,,,,,,,,,36,10793,0,1410656,243066,1410656,,142,0,3dde35307f7754b92dde6e0ca7fa103ace08f546,0,0,0,0,0,
20210130,NY,1399863,,,,totalTestEncountersViral,31918685,8176.0,89995.0,1551.0,,1017.0,,,1/29/2021 14:00,2021-01-29T14:00:00Z,01/29 09:00,35036.0,89995.0,126842.0,2021-01-29T14:00:00Z,,,,,,,31918685,,,,,,,,,,,,36,12804,0,1399863,269350,1399863,,143,0,8e1316c20ce8e92e9a0c1ae3e4a904f2dc105ddc,0,0,0,0,0,
20210129,NY,1387059,,,,totalTestEncountersViral,31649335,8357.0,89995.0,1543.0,,1012.0,,,1/28/2021 14:00,2021-01-28T14:00:00Z,01/28 09:00,34893.0,89995.0,125909.0,2021-01-28T14:00:00Z,,,,,,,31649335,,,,,,,,,,,,36,12579,0,1387059,270518,1387059,,151,0,75245ebe01d617a0a1ba7756c89e59f0928e4928,0,0,0,0,0,
20210128,NY,1374480,,,,totalTestEncountersViral,31378817,8520.0,89995.0,1584.0,,1024.0,,,1/27/2021 14:00,2021-01-27T14:00:00Z,01/27 09:00,34742.0,89995.0,124976.0,2021-01-27T14:00:00Z,,,,,,,31378817,,,,,,,,,,,,36,13398,0,1374480,250668,1374480,,163,0,10aca4719c77fc65a82c7e6a499e8a0a99ebbe1f,0,0,0,0,0,
20210127,NY,1361082,,,,totalTestEncountersViral,31128149,8771.0,89995.0,1558.0,,1027.0,,,1/26/2021 14:00,2021-01-26T14:00:00Z,01/26 09:00,34579.0,89995.0,124003.0,2021-01-26T14:00:00Z,,,,,,,31128149,,,,,,,,,,,,36,11028,0,1361082,202661,1361082,,172,0,6a1fb77190c0e4bb06c6d7b76123a8b65a65664e,0,0,0,0,0,
20210126,NY,1350054,,,,totalTestEncountersViral,30925488,8831.0,89995.0,1544.0,,1006.0,,,1/25/2021 14:00,2021-01-25T14:00:00Z,01/25 09:00,34407.0,89995.0,123094.0,2021-01-25T14:00:00Z,,,,,,,30925488,,,,,,,,,,,,36,11064,0,1350054,162938,1350054,,165,0,b7bc8900169dd73bfe29b83935a3fe5f562efd3a,0,0,0,0,0,
20210125,NY,1338990,,,,totalTestEncountersViral,30762550,8730.0,89995.0,1522.0,,1005.0,,,1/24/2021 14:00,2021-01-24T14:00:00Z,01/24 09:00,34242.0,89995.0,122544.0,2021-01-24T14:00:00Z,,,,,,,30762550,,,,,,,,,,,,36,12003,0,1338990,219538,1338990,,173,0,c47120fbe0a761e865d8bfc618a6b2e5b09e3d56,0,0,0,0,0,
20210124,NY,1326987,,,,totalTestEncountersViral,30543012,8613.0,89995.0,1527.0,,997.0,,,1/23/2021 14:00,2021-01-23T14:00:00Z,01/23 09:00,34069.0,89995.0,121923.0,2021-01-23T14:00:00Z,,,,,,,30543012,,,,,,,,,,,,36,12720,0,1326987,249955,1326987,,162,0,b0566456a2dafed3e89fc991a51cec3a99df1ddf,0,0,0,0,0,
20210123,NY,1314267,,,,totalTestEncountersViral,30293057,8802.0,89995.0,1562.0,,1023.0,,,1/22/2021 14:00,2021-01-22T14:00:00Z,01/22 09:00,33907.0,89995.0,120901.0,2021-01-22T14:00:00Z,,,,,,,30293057,,,,,,,,,,,,36,13786,0,1314267,262106,1314267,,144,0,606840caaf29bc17150dbb36d347075223da3a1a,0,0,0,0,0,
20210122,NY,1300481,,,,totalTestEncountersViral,30030951,8846.0,89995.0,1546.0,,992.0,,,1/21/2021 14:00,2021-01-21T14:00:00Z,01/21 09:00,33763.0,89995.0,119953.0,2021-01-21T14:00:00Z,,,,,,,30030951,,,,,,,,,,,,36,15144,0,1300481,268001,1300481,,169,0,5abffed3c95940e5e92efb3a784366a1de03161a,0,0,0,0,0,
20210121,NY,1285337,,,,totalTestEncountersViral,29762950,9055.0,89995.0,1560.0,,1011.0,,,1/20/2021 14:00,2021-01-20T14:00:00Z,01/20 09:00,33594.0,89995.0,118889.0,2021-01-20T14:00:00Z,,,,,,,29762950,,,,,,,,,,,,36,13886,0,1285337,224569,1285337,,179,0,c37d152b1156141a31df1f9a84b26fa53eb27c4c,0,0,0,0,0,
20210120,NY,1271451,,,,totalTestEncountersViral,29538381,9273.0,89995.0,1621.0,,1044.0,,,1/18/2021 14:00,2021-01-18T14:00:00Z,01/18 09:00,33415.0,89995.0,117882.0,2021-01-18T14:00:00Z,,,,,,,29538381,,,,,,,,,,,,36,13364,0,1271451,195409,1271451,,191,0,ae52394273c743c3df104d21284d4e01da60ea72,0,0,0,0,0,
20210119,NY,1258087,,,,totalTestEncountersViral,29342972,9236.0,89995.0,1614.0,,1049.0,,,1/18/2021 14:00,2021-01-18T14:00:00Z,01/18 09:00,33224.0,89995.0,117052.0,2021-01-18T14:00:00Z,,,,,,,29342972,,,,,,,,,,,,36,12512,0,1258087,177269,1258087,,172,0,e90b443f7ec85b1c051f5fd2365d0f8c7dc3b11c,0,0,0,0,0,
20210118,NY,1245575,,,,totalTestEncountersViral,29165703,8868.0,89995.0,1523.0,,997.0,,,1/17/2021 14:00,2021-01-17T14:00:00Z,01/17 09:00,33052.0,89995.0,116502.0,2021-01-17T14:00:00Z,,,,,,,29165703,,,,,,,,,,,,36,12185,0,1245575,186205,1245575,,155,0,b76fe3e4d724918ac4bf52a51888c1a8e273949a,0,0,0,0,0,
20210117,NY,1233390,,,,totalTestEncountersViral,28979498,8771.0,89995.0,1550.0,,1004.0,,,1/16/2021 14:00,2021-01-16T14:00:00Z,01/16 09:00,32897.0,89995.0,115901.0,2021-01-16T14:00:00Z,,,,,,,28979498,,,,,,,,,,,,36,13842,0,1233390,246507,1233390,,172,0,7941d15810ab33eb65e4518270317f1fc0cab336,0,0,0,0,0,
20210116,NY,1219548,,,,totalTestEncountersViral,28732991,8888.0,89995.0,1580.0,,983.0,,,1/15/2021 14:00,2021-01-15T14:00:00Z,01/15 09:00,32725.0,89995.0,114868.0,2021-01-15T14:00:00Z,,,,,,,28732991,,,,,,,,,,,,36,15998,0,1219548,277286,1219548,,159,0,9c07a90fd0be5516e87169da43cb18ad13d6d70a,0,0,0,0,0,
20210115,NY,1203550,,,,totalTestEncountersViral,28455705,8808.0,89995.0,1570.0,,962.0,,,1/14/2021 14:00,2021-01-14T14:00:00Z,01/14 09:00,32566.0,89995.0,113919.0,2021-01-14T14:00:00Z,,,,,,,28455705,,,,,,,,,,,,36,19942,0,1203550,324671,1203550,,187,0,7c7309198385f911aef095dfa673aaa24533a080,0,0,0,0,0,
20210114,NY,1183608,,,,totalTestEncountersViral,28131034,8823.0,89995.0,1536.0,,956.0,,,1/13/2021 14:00,2021-01-13T14:00:00Z,01/13 09:00,32379.0,89995.0,112979.0,2021-01-13T14:00:00Z,,,,,,,28131034,,,,,,,,,,,,36,13661,0,1183608,212589,1183608,,204,0,5920f2ce91ae363093b9a1f003a015f892b54079,0,0,0,0,0,
20210113,NY,1169947,,,,totalTestEncountersViral,27918445,8929.0,89995.0,1501.0,,924.0,,,1/12/2021 14:00,2021-01-12T14:00:00Z,01/12 09:00,32175.0,89995.0,112023.0,2021-01-12T14:00:00Z,,,,,,,27918445,,,,,,,,,,,,36,14577,0,1169947,196868,1169947,,168,0,ea7a3311d458ae124518b6c49379aa6926b1ccdd,0,0,0,0,0,
20210112,NY,1155370,,,,totalTestEncountersViral,27721577,8926.0,89995.0,1492.0,,909.0,,,1/11/2021 14:00,2021-01-11T14:00:00Z,01/11 09:00,32007.0,89995.0,111141.0,2021-01-11T14:00:00Z,,,,,,,27721577,,,,,,,,,,,,36,15214,0,1155370,196671,1155370,,166,0,fe9790dc3f312bc86b9cc002da0efd9cc3eed7b5,0,0,0,0,0,
20210111,NY,1140156,,,,totalTestEncountersViral,27524906,8645.0,89995.0,1426.0,,891.0,,,1/10/2021 14:00,2021-01-10T14:00:00Z,01/10 09:00,31841.0,89995.0,110600.0,2021-01-10T14:00:00Z,,,,,,,27524906,,,,,,,,,,,,36,13714,0,1140156,203904,1140156,,169,0,9c1910025b92426a1b05125127507009dd94e716,0,0,0,0,0,
20210110,NY,1126442,,,,totalTestEncountersViral,27321002,8484.0,89995.0,1436.0,,892.0,,,1/9/2021 14:00,2021-01-09T14:00:00Z,01/09 09:00,31672.0,89995.0,109982.0,2021-01-09T14:00:00Z,,,,,,,27321002,,,,,,,,,,,,36,15355,0,1126442,246836,1126442,,153,0,ba993990e1992559130df70df0927ae481095389,0,0,0,0,0,
20210109,NY,1111087,,,,totalTestEncountersViral,27074166,8527.0,89995.0,1428.0,,876.0,,,1/8/2021 14:00,2021-01-08T14:00:00Z,01/08 09:00,31519.0,89995.0,109035.0,2021-01-08T14:00:00Z,,,,,,,27074166,,,,,,,,,,,,36,16943,0,1111087,258031,1111087,,190,0,6fd4ace6225fc4759a00101d25697984ff1eb4be,0,0,0,0,0,
20210108,NY,1094144,,,,totalTestEncountersViral,26816135,8561.0,89995.0,1475.0,,912.0,,,1/7/2021 14:00,2021-01-07T14:00:00Z,01/07 09:00,31329.0,89995.0,108144.0,2021-01-07T14:00:00Z,,,,,,,26816135,,,,,,,,,,,,36,18832,0,1094144,243903,1094144,,165,0,aefc844e209f358df9156a2daa803adfd05d7d36,0,0,0,0,0,
20210107,NY,1075312,,,,totalTestEncountersViral,26572232,8548.0,89995.0,1424.0,,859.0,,,1/6/2021 14:00,2021-01-06T14:00:00Z,01/06 09:00,31164.0,89995.0,107243.0,2021-01-06T14:00:00Z,,,,,,,26572232,,,,,,,,,,,,36,17636,0,1075312,238550,1075312,,199,0,018bf3ba0ffdee69066a2756e2938ab2dc429e58,0,0,0,0,0,
20210106,NY,1057676,,,,totalTestEncountersViral,26333682,8665.0,89995.0,1408.0,,851.0,,,1/5/2021 14:00,2021-01-05T14:00:00Z,01/05 09:00,30965.0,89995.0,105379.0,2021-01-05T14:00:00Z,,,,,,,26333682,,,,,,,,,,,,36,16648,0,1057676,197816,1057676,,163,0,b7dba3fbf8b67c690ff38b09da646cbc02e4da84,0,0,0,0,0,
20210105,NY,1041028,,,,totalTestEncountersViral,26135866,8590.0,89995.0,1392.0,,851.0,,,1/4/2021 14:00,2021-01-04T14:00:00Z,01/04 09:00,30802.0,89995.0,105379.0,2021-01-04T14:00:00Z,,,,,,,26135866,,,,,,,,,,,,36,12666,0,1041028,152402,1041028,,154,0,2a6461dc7113770c7125aba2070f5f795da1a34d,0,0,0,0,0,
20210104,NY,1028362,,,,totalTestEncountersViral,25983464,8251.0,89995.0,1357.0,,843.0,,,1/3/2021 14:00,2021-01-03T14:00:00Z,01/03 09:00,30648.0,89995.0,104939.0,2021-01-03T14:00:00Z,,,,,,,25983464,,,,,,,,,,,,36,11209,0,1028362,134360,1028362,,172,0,b41a56dd4c386a64ee3c361b408cd5eff2ea1d30,0,0,0,0,0,
20210103,NY,1017153,,,,totalTestEncountersViral,25849104,7963.0,89995.0,1344.0,,815.0,,,1/2/2021 14:00,2021-01-02T14:00:00Z,01/02 09:00,30476.0,89995.0,104402.0,2021-01-02T14:00:00Z,,,,,,,25849104,,,,,,,,,,,,36,11368,0,1017153,142345,1017153,,139,0,0d7b8476391a1874c9ea6f2a7d749d98d2812aca,0,0,0,0,0,
20210102,NY,1005785,,,,totalTestEncountersViral,25706759,7814.0,89995.0,1321.0,,786.0,,,1/1/2021 14:00,2021-01-01T14:00:00Z,01/01 09:00,30337.0,89995.0,103828.0,2021-01-01T14:00:00Z,,,,,,,25706759,,,,,,,,,,,,36,15074,0,1005785,202446,1005785,,129,0,0fda09a4842dd24bae34b4899092873a963366ce,0,0,0,0,0,
20210101,NY,990711,,,,totalTestEncountersViral,25504313,7886.0,89995.0,1292.0,,776.0,,,12/31/2020 14:00,2020-12-31T14:00:00Z,12/31 09:00,30208.0,89995.0,102968.0,2020-12-31T14:00:00Z,,,,,,,25504313,,,,,,,,,,,,36,16497,0,990711,219253,990711,,168,0,18c2236a266bca0b84b1f41a483d872b281f72ce,0,0,0,0,0,
20201231,NY,974214,,,,totalTestEncountersViral,25285060,7935.0,89995.0,1276.0,,723.0,,,12/30/2020 14:00,2020-12-30T14:00:00Z,12/30 09:00,30040.0,89995.0,102129.0,2020-12-30T14:00:00Z,,,,,,,25285060,,,,,,,,,,,,36,16802,0,974214,216587,974214,,135,0,d86ff3eba427cd18bd70abbc07aef5d5a93cde41,0,0,0,0,0,
20201230,NY,957412,,,,totalTestEncountersViral,25068473,7892.0,89995.0,1250.0,,702.0,,,12/29/2020 14:00,2020-12-29T14:00:00Z,12/29 09:00,29905.0,89995.0,101295.0,2020-12-29T14:00:00Z,,,,,,,25068473,,,,,,,,,,,,36,13422,0,957412,154949,957412,,149,0,31f607757e42e958f36c87ffc39d9ff8f0f3595f,0,0,0,0,0,
20201229,NY,943990,,,,totalTestEncountersViral,24913524,7814.0,89995.0,1224.0,,711.0,,,12/28/2020 14:00,2020-12-28T14:00:00Z,12/28 09:00,29756.0,89995.0,100442.0,2020-12-28T14:00:00Z,,,,,,,24913524,,,,,,,,,,,,36,11438,0,943990,160164,943990,,127,0,ab725bce4d72d93ff56c3e7c3aa4eeb610fd2066,0,0,0,0,0,
20201228,NY,932552,,,,totalTestEncountersViral,24753360,7559.0,89995.0,1222.0,,717.0,,,12/27/2020 14:00,2020-12-27T14:00:00Z,12/27 09:00,29629.0,89995.0,100008.0,2020-12-27T14:00:00Z,,,,,,,24753360,,,,,,,,,,,,36,10407,0,932552,124866,932552,,118,0,9a9353dd23193f9866540b24f10adacd9d2278d3,0,0,0,0,0,
